artist,track_name,lyrics,Genre,letras_limpas,Silabas,Frequencia,Pontuacao Gramatical,diversidade lexical,diversidade tematica,Tamanho,Versos,Polaridade,Complexidade
tom-rosenthal,125 - 125 - lights-are-on," <p>God stood me up<br/>And I don't know why<br/>Lights are on<br/>But nobody's home</p><p>There ain't no love<br/>Like our love<br/>There ain't no love<br/>Like our love<br/>Like our love, love<br/>Love, love, love</p><p>Let the last worms go<br/>And roll in tonight<br/>Don't wake us up<br/>We got nothing for you</p><p>There ain't no love<br/>Like our love<br/>There ain't no love<br/>Like our love<br/>Like our love, love<br/>Love, love, love</p><p>Build us a door<br/>And rest here with me<br/>Lights are on<br/>But nobody's home</p><p>There ain't no love<br/>Like our love<br/>There ain't no love<br/>Like our love</p> ",Folk,"god stood me up
and i don't know why
lights are on
but nobody's home
 there ain't no love
like our love
there ain't no love
like our love
like our love, love
love, love, love
 let the last worms go
and roll in tonight
don't wake us up
we got nothing for you
 there ain't no love
like our love
there ain't no love
like our love
like our love, love
love, love, love
 build us a door
and rest here with me
lights are on
but nobody's home
 there ain't no love
like our love
there ain't no love
like our love",0.0,0.41346153846153844,0.6400000000000003,4.7336802,1.0694696827590324,104,2.0,0.2826086956521739,1
mogli,126 - 126 - somente-o-necessário," <p>[Balu]<br/>Eu uso o necessário<br/>Somente o necessário<br/>O extraordinário é demais<br/>Eu digo necessário<br/>Somente o necessário<br/>Por isso é que essa vida eu vivo em paz</p><p>Assim é que eu vivo<br/>E melhor não há<br/>Eu só quero ter<br/>O que a vida me dá<br/>Milhões de abelhas vão fazer<br/>Fazer o mel pra eu comer<br/>E se por acaso eu olhar pro chão<br/>Tem formigas em profusão<br/>Então, prove uma</p><p>[Mogli]<br/>Você come formigas?</p><p>[Balu]<br/>Tranquilamente<br/>E você vai adorar a coceira que elas dão</p><p>[Baguera]<br/>Mogli, cuidado!</p><p>[Balu]<br/>E o necessário pra viver<br/>Você terá</p><p>[Mogli]<br/>Mas quando?</p><p>[Balu]<br/>Você terá</p><p>Eu uso o necessário<br/>Somente o necessário<br/>O extraordinário é demais<br/>Eu digo o necessário<br/>Somente o necessário<br/>Por isso é que essa vida eu vivo em paz</p><p>Vejam o pica-pau, pau<br/>Que só pensa em picar</p><p>[Mogli]<br/>Ai!</p><p>[Balu]<br/>Ele vai se dar mau, mau<br/>Pra se alimentar<br/>Não pique a pera no pé<br/>Pois pera picada no pé<br/>Nunca presta, pois é<br/>Não vai dar pé<br/>Você vai dar mal<br/>Não pique essa pera como um pica-pau<br/>Você entendeu esse angu?</p><p>[Mogli]<br/>Claro que sim, balu</p><p>[Baguera]<br/>Ah! Puxa vida!<br/>Isso até parece conversa de louco!</p><p>[Balu]<br/>Vamos, baguera, entre no compasso<br/>E o necessário pra viver você terá</p><p>[Mogli]<br/>Está pra mim!</p><p>[Balu]<br/>Você terá</p><p>Já que você está aí em cima<br/>Quer coçar meu ombro esquerdo, hein, mogli<br/>Não, não agora o direito<br/>Isso mesmo<br/>Assim, assim<br/>Isso é uma beleza<br/>Isso é muito bom<br/>Eu agora preciso arranjar uma árvore<br/>Porque isso merece uma grande esfregadela</p><p>[Mogli]<br/>Você é gozado, balu</p><p>[Balu]<br/>Assim<br/>É uma delícia<br/>Só um pouquinho mais</p> ",Folk,"[balu]
eu uso o necessário
somente o necessário
o extraordinário é demais
eu digo necessário
somente o necessário
por isso é que essa vida eu vivo em paz
 assim é que eu vivo
e melhor não há
eu só quero ter
o que a vida me dá
milhões de abelhas vão fazer
fazer o mel pra eu comer
e se por acaso eu olhar pro chão
tem formigas em profusão
então, prove uma
 [mogli]
você come formigas?
 [balu]
tranquilamente
e você vai adorar a coceira que elas dão
 [baguera]
mogli, cuidado!
 [balu]
e o necessário pra viver
você terá
 [mogli]
mas quando?
 [balu]
você terá
 eu uso o necessário
somente o necessário
o extraordinário é demais
eu digo o necessário
somente o necessário
por isso é que essa vida eu vivo em paz
 vejam o pica-pau, pau
que só pensa em picar
 [mogli]
ai!
 [balu]
ele vai se dar mau, mau
pra se alimentar
não pique a pera no pé
pois pera picada no pé
nunca presta, pois é
não vai dar pé
você vai dar mal
não pique essa pera como um pica-pau
você entendeu esse angu?
 [mogli]
claro que sim, balu
 [baguera]
ah! puxa vida!
isso até parece conversa de louco!
 [balu]
vamos, baguera, entre no compasso
e o necessário pra viver você terá
 [mogli]
está pra mim!
 [balu]
você terá
 já que você está aí em cima
quer coçar meu ombro esquerdo, hein, mogli
não, não agora o direito
isso mesmo
assim, assim
isso é uma beleza
isso é muito bom
eu agora preciso arranjar uma árvore
porque isso merece uma grande esfregadela
 [mogli]
você é gozado, balu
 [balu]
assim
é uma delícia
só um pouquinho mais",3.0,0.4857142857142857,1.1300000000000008,3.3309557,1.8649716247189243,280,1.375,0.0,1
don-mclean,127 - 127 - vincent," <p>Starry, starry night<br/>Paint your palette blue and gray<br/>Look out on a summer's day<br/>With eyes that know the darkness in my soul</p><p>Shadows on the hills<br/>Sketch the trees and the daffodils<br/>Catch the breeze and the winter chills<br/>In colors on the snowy linen land</p><p>Now I understand<br/>What you tried to say to me<br/>And how you suffered for your sanity<br/>And how you tried to set them free</p><p>They would not listen, they did not know how<br/>Perhaps they'll listen now</p><p>Starry, starry night<br/>Flaming flowers that brightly blaze<br/>Swirling clouds in violet haze<br/>Reflect in Vincent's eyes of china blue</p><p>Colors changing hue<br/>Morning fields of amber grain<br/>Weathered faces lined in pain<br/>Are soothed beneath the artist's loving hand</p><p>Now I understand<br/>What you tried to say to me<br/>And how you suffered for your sanity<br/>And how you tried to set them free</p><p>They would not listen, they did not know how<br/>Perhaps they'll listen now</p><p>For they could not love you<br/>But still your love was true<br/>And when no hope was left in sight<br/>On that starry, starry night</p><p>You took your life, as lovers often do<br/>But I could've told you Vincent<br/>This world was never meant for<br/>One as beautiful as you</p><p>Starry, starry night<br/>Portraits hung in empty halls<br/>Frame-less heads on nameless walls<br/>With eyes that watch the world and can't forget</p><p>Like the strangers that you've met<br/>The ragged men in ragged clothes<br/>The silver thorn of bloody rose<br/>Lie crushed and broken on the virgin snow</p><p>Now I think I know<br/>What you tried to say to me<br/>And how you suffered for your sanity<br/>And how you tried to set them free</p><p>They would not listen, they're not listening still<br/>Perhaps they never will</p> ",Folk,"starry, starry night
paint your palette blue and gray
look out on a summer's day
with eyes that know the darkness in my soul
 shadows on the hills
sketch the trees and the daffodils
catch the breeze and the winter chills
in colors on the snowy linen land
 now i understand
what you tried to say to me
and how you suffered for your sanity
and how you tried to set them free
 they would not listen, they did not know how
perhaps they'll listen now
 starry, starry night
flaming flowers that brightly blaze
swirling clouds in violet haze
reflect in vincent's eyes of china blue
 colors changing hue
morning fields of amber grain
weathered faces lined in pain
are soothed beneath the artist's loving hand
 now i understand
what you tried to say to me
and how you suffered for your sanity
and how you tried to set them free
 they would not listen, they did not know how
perhaps they'll listen now
 for they could not love you
but still your love was true
and when no hope was left in sight
on that starry, starry night
 you took your life, as lovers often do
but i could've told you vincent
this world was never meant for
one as beautiful as you
 starry, starry night
portraits hung in empty halls
frame-less heads on nameless walls
with eyes that watch the world and can't forget
 like the strangers that you've met
the ragged men in ragged clothes
the silver thorn of bloody rose
lie crushed and broken on the virgin snow
 now i think i know
what you tried to say to me
and how you suffered for your sanity
and how you tried to set them free
 they would not listen, they're not listening still
perhaps they never will",0.0,0.4850498338870432,1.410000000000001,2.169376,3.4194337250080733,301,1.2820512820512822,0.14722222222222225,1
gordon-lightfoot,128 - 128 - sundown," <p>I can see her lyin' back in her faded dress<br/>In a room where ya do what ya don't confess<br/>Sundown ya better take care<br/>If I find you bin creepin' 'round my back stairs<br/>Sundown ya better take care<br/>If I find you bin creepin' 'round my back stairs</p><p>She's bin lookin' like a queen in a sailor's dream<br/>And she don't always say what she really means<br/>Sometimes I think it's a shame<br/>When I get feelin' better when I'm feelin' no pain<br/>Sometimes I think it's a shame<br/>When I get feelin' better when I'm feelin' no pain</p><p>I can picture every move that a man could make<br/>Getting lost in her lovin' is your first mistake<br/>Sundown ya better take care<br/>If I find you bin creepin' 'round my back stairs<br/>Sometimes I think it's a sin<br/>When I feel like I'm winnin' when I'm losin again</p><p>I can see her lookin' fast in her faded jeans<br/>She's a hard lovin' woman, got me feelin' mean<br/>Sometimes I think it's a shame<br/>When I get feelin' better when I'm feelin' no pain<br/>Sundown ya better take care<br/>If I find you bin creepin' 'round my back stairs<br/>Sundown ya better take care<br/>If I find you bin creepin' 'round my back stairs<br/>Sometimes I think it's a sin<br/>When I feel like I'm winnin' when I'm losin' again</p> ",Folk,"i can see her lyin' back in her faded dress
in a room where ya do what ya don't confess
sundown ya better take care
if i find you bin creepin' 'round my back stairs
sundown ya better take care
if i find you bin creepin' 'round my back stairs
 she's bin lookin' like a queen in a sailor's dream
and she don't always say what she really means
sometimes i think it's a shame
when i get feelin' better when i'm feelin' no pain
sometimes i think it's a shame
when i get feelin' better when i'm feelin' no pain
 i can picture every move that a man could make
getting lost in her lovin' is your first mistake
sundown ya better take care
if i find you bin creepin' 'round my back stairs
sometimes i think it's a sin
when i feel like i'm winnin' when i'm losin again
 i can see her lookin' fast in her faded jeans
she's a hard lovin' woman, got me feelin' mean
sometimes i think it's a shame
when i get feelin' better when i'm feelin' no pain
sundown ya better take care
if i find you bin creepin' 'round my back stairs
sundown ya better take care
if i find you bin creepin' 'round my back stairs
sometimes i think it's a sin
when i feel like i'm winnin' when i'm losin' again",0.0,0.33620689655172414,1.260000000000001,3.3453627,2.0686607045155267,232,1.8666666666666667,0.12690972222222222,1
yaelokre,129 - 129 - bird-cage-blue-and-yellow," <p>Bird cage blue and yellow<br/>Candles warm and windows bare<br/>Tracing upturned smiles of portraits<br/>Drawn to disappear</p><p>Flowers never talk<br/>They never want, they never need<br/>In a cradle gilded<br/>They are left to rot yet never bleed</p><p>Eyes of silver, mirror, mirror<br/>Thread on wood and steel<br/>Keep what can be kept<br/>And heave to see which one will kneel</p><p>I've been told to wait<br/>But why should there be silence<br/>Dawning pretty laces<br/>Weaving capes of gold</p><p>And framing muffled faces<br/>I can be different<br/>I can't be puppeted</p><p>Garden evergreen<br/>Was what I thought what I would see<br/>Branches meet my steps<br/>Their kisses open up ravines</p><p>Fences frozen in a dance<br/>They've yet to perform<br/>I leave the house and the Baroness<br/>Buried in before</p><p>Finndu mig í framtíðinni<br/>(Malayang maya)<br/>(Malayo-layo)<br/>(Malayang maya)<br/>(Malayo-layo)<br/>(Malayang maya)<br/>(Malayo-layo)<br/>(Malayang maya)<br/>(Malayo-layo)</p><p>Rödd eins og bjalla<br/>Heldur okkur öruggum<br/>Frá framtíðinni</p><p>(Malayang maya)<br/>(Malayo-layo)<br/>(Malayang maya)<br/>(Malayo-layo)<br/>(Malayang maya)<br/>(Malayo-layo)</p> ",Folk,"bird cage blue and yellow
candles warm and windows bare
tracing upturned smiles of portraits
drawn to disappear
 flowers never talk
they never want, they never need
in a cradle gilded
they are left to rot yet never bleed
 eyes of silver, mirror, mirror
thread on wood and steel
keep what can be kept
and heave to see which one will kneel
 i've been told to wait
but why should there be silence
dawning pretty laces
weaving capes of gold
 and framing muffled faces
i can be different
i can't be puppeted
 garden evergreen
was what i thought what i would see
branches meet my steps
their kisses open up ravines
 fences frozen in a dance
they've yet to perform
i leave the house and the baroness
buried in before
 finndu mig í framtíðinni
(malayang maya)
(malayo-layo)
(malayang maya)
(malayo-layo)
(malayang maya)
(malayo-layo)
(malayang maya)
(malayo-layo)
 rödd eins og bjalla
heldur okkur öruggum
frá framtíðinni
 (malayang maya)
(malayo-layo)
(malayang maya)
(malayo-layo)
(malayang maya)
(malayo-layo)",0.0,0.6890243902439024,0.8400000000000005,2.224965,4.158576768096305,164,1.3636363636363635,0.1125,1
the-white-buffalo,130 - 130 - come-join-the-murder," <p>There's a blackbird perched outside my window<br/>I hear him calling<br/>I hear him sing<br/>He burns me with his eyes of gold to embers</p><p>He sees all my sins<br/>He reads my soul<br/>One day that bird, he spoke to me<br/>Like Martin Luther<br/>Like Pericles</p><p>Come join the murder<br/>Come fly with black<br/>We'll give you freedom<br/>From the human trap</p><p>Come join the murder<br/>Soar on my wings<br/>You'll touch the hand of God<br/>And he'll make you king<br/>And he'll make you king</p><p>On a blanket made of woven shadows<br/>Flew up to heaven<br/>On a raven's glide<br/>His angels they turn my wings to wax now<br/>I fell like Judas, grace denied<br/>On that day he lied to me<br/>Like Martin Luther<br/>Like Pericles</p><p>Come join the murder<br/>Come fly with black<br/>We'll give you freedom<br/>From the human trap</p><p>Come join the murder<br/>Soar on my wings<br/>You'll touch the hand of God<br/>And he'll make you king<br/>And he'll make you king</p><p>I walk among the children of my fathers<br/>The broken wings, betrayal's cost<br/>They call to me but never touch my heart, now<br/>I am too far<br/>I'm too lost</p><p>All I can hear is what he spoke to me<br/>Like Martin Luther, like Pericles<br/>Come join the murder<br/>Come fly with black<br/>We'll give you freedom<br/>From the human trap</p><p>Come join the murder<br/>Soar on my wings<br/>You'll touch the hand of God<br/>And he'll make you king<br/>And he'll make you king</p><p>So now I curse that raven's fire<br/>You made me hate, you made me burn<br/>He laughed aloud as he flew from Eden<br/>You always knew, you never learn<br/>The crow no longer sings to me<br/>Like Martin Luther<br/>Or Pericles</p><p>Come join the murder<br/>Come fly with black<br/>We'll give you freedom<br/>From the human trap</p><p>Come join the murder<br/>Soar on my wings<br/>You'll touch the hand of God<br/>And he'll make you king</p><p>Come join the murder<br/>Come fly with black<br/>We'll give you freedom<br/>From the human trap</p><p>Come join the murder<br/>Soar on my wings<br/>You'll touch the hand of God<br/>And he'll make you king<br/>And he'll make you king</p> ",Folk,"there's a blackbird perched outside my window
i hear him calling
i hear him sing
he burns me with his eyes of gold to embers
 he sees all my sins
he reads my soul
one day that bird, he spoke to me
like martin luther
like pericles
 come join the murder
come fly with black
we'll give you freedom
from the human trap
 come join the murder
soar on my wings
you'll touch the hand of god
and he'll make you king
and he'll make you king
 on a blanket made of woven shadows
flew up to heaven
on a raven's glide
his angels they turn my wings to wax now
i fell like judas, grace denied
on that day he lied to me
like martin luther
like pericles
 come join the murder
come fly with black
we'll give you freedom
from the human trap
 come join the murder
soar on my wings
you'll touch the hand of god
and he'll make you king
and he'll make you king
 i walk among the children of my fathers
the broken wings, betrayal's cost
they call to me but never touch my heart, now
i am too far
i'm too lost
 all i can hear is what he spoke to me
like martin luther, like pericles
come join the murder
come fly with black
we'll give you freedom
from the human trap
 come join the murder
soar on my wings
you'll touch the hand of god
and he'll make you king
and he'll make you king
 so now i curse that raven's fire
you made me hate, you made me burn
he laughed aloud as he flew from eden
you always knew, you never learn
the crow no longer sings to me
like martin luther
or pericles
 come join the murder
come fly with black
we'll give you freedom
from the human trap
 come join the murder
soar on my wings
you'll touch the hand of god
and he'll make you king
 come join the murder
come fly with black
we'll give you freedom
from the human trap
 come join the murder
soar on my wings
you'll touch the hand of god
and he'll make you king
and he'll make you king",0.0,0.3162162162162162,1.6700000000000013,2.9268332,1.8289165570174333,370,2.142857142857143,0.13833333333333336,1
eddie-vedder,131 - 131 - guaranteed," <p>On bended knee is no way to be free<br/>Lifting up an empty cup, I ask silently<br/>All my destinations will accept the one that's me<br/>So I can breathe</p><p>Circles they grow and they swallow people whole<br/>Half their lives they say goodnight to wives they'll never know<br/>A mind full of questions, and a teacher in my soul<br/>And so it goes</p><p>Don't come closer or I'll have to go<br/>Holding me like gravity are places that pull<br/>If ever there was someone to keep me at home<br/>It would be you</p><p>Everyone I come across, in cages they bought<br/>They think of me and my wandering, but I'm never what they thought<br/>I've got my indignation, but I'm pure in all my thoughts<br/>I'm alive</p><p>Wind in my hair, I feel part of everywhere<br/>Underneath my being is a road that disappeared<br/>Late at night I hear the trees, they're singing with the dead<br/>Overhead</p><p>Leave it to me as I find a way to be<br/>Consider me a satellite, forever orbiting<br/>I knew all the rules, but the rules did not know me<br/>Guaranteed</p> ",Folk,"on bended knee is no way to be free
lifting up an empty cup, i ask silently
all my destinations will accept the one that's me
so i can breathe
 circles they grow and they swallow people whole
half their lives they say goodnight to wives they'll never know
a mind full of questions, and a teacher in my soul
and so it goes
 don't come closer or i'll have to go
holding me like gravity are places that pull
if ever there was someone to keep me at home
it would be you
 everyone i come across, in cages they bought
they think of me and my wandering, but i'm never what they thought
i've got my indignation, but i'm pure in all my thoughts
i'm alive
 wind in my hair, i feel part of everywhere
underneath my being is a road that disappeared
late at night i hear the trees, they're singing with the dead
overhead
 leave it to me as i find a way to be
consider me a satellite, forever orbiting
i knew all the rules, but the rules did not know me
guaranteed",0.0,0.6702127659574468,0.9300000000000006,2.8702803,2.6383020400585337,188,1.0,0.04976190476190476,1
joyce-alane,132 - 132 - leão," <p>Leão, vou te deixar dormir, ainda é cedo<br/>Você pode rugir, não tenho medo<br/>Só pousa a vista em mim quando acordar<br/>Que o meu peito sossega devagar<br/>Fecha esse olho quando abre um sorriso<br/>Tenta me ver assim que eu acho tão bonito<br/>Despertador pra que? Ai, quem dera fosse rotina</p><p>Quero me desalinhar nos teus cabelos<br/>Esperar e observar seu olho negro encontrar o Sol pela manhã<br/>A vida é tão bonita nessa vista<br/>Quero me amontoar no teu sereno<br/>Vou fazer você lembrar desse momento numa canção<br/>Depois vou colocar o nome dela de leão</p><p>Tece a tua pele em mim, que eu tateio a tua juba e o teu corpo<br/>Risca minha parede outra vez, vem me visitar de novo<br/>Tece a tua pele em mim, que eu tateio a tua juba e o teu corpo<br/>Risca minha parede outra vez, vem me visitar de novo</p><p>Quero me reajustar no teu sossego, te olhar se espreguiçar<br/>E em segredo querer também isso amanhã<br/>É que a vida é tão bonita nessa vista<br/>Deixa eu me aquietar no teu silêncio<br/>Diz que você vai lembrar desse momento com essa canção<br/>Porque eu vou colocar o nome dela de Leão</p> ",Folk,"leão, vou te deixar dormir, ainda é cedo
você pode rugir, não tenho medo
só pousa a vista em mim quando acordar
que o meu peito sossega devagar
fecha esse olho quando abre um sorriso
tenta me ver assim que eu acho tão bonito
despertador pra que? ai, quem dera fosse rotina
 quero me desalinhar nos teus cabelos
esperar e observar seu olho negro encontrar o sol pela manhã
a vida é tão bonita nessa vista
quero me amontoar no teu sereno
vou fazer você lembrar desse momento numa canção
depois vou colocar o nome dela de leão
 tece a tua pele em mim, que eu tateio a tua juba e o teu corpo
risca minha parede outra vez, vem me visitar de novo
tece a tua pele em mim, que eu tateio a tua juba e o teu corpo
risca minha parede outra vez, vem me visitar de novo
 quero me reajustar no teu sossego, te olhar se espreguiçar
e em segredo querer também isso amanhã
é que a vida é tão bonita nessa vista
deixa eu me aquietar no teu silêncio
diz que você vai lembrar desse momento com essa canção
porque eu vou colocar o nome dela de leão",2.0,0.5742574257425742,0.5500000000000003,3.1128423,2.2212193510870795,202,1.0952380952380953,0.0,1
nicolas-germano,133 - 133 - simples-e-romântico," <p>Te levo pro cinema, sei até contar poema<br/>Faço do seu jeitinho, te trato com carinho<br/>Cê vai ver, vou te surpreender</p><p>Se seu pai reclamar, eu faço média com meu sogro<br/>Eu grito que te quero posso até ficar bem rouco<br/>Por você, por você</p><p>Eu sou<br/>Simples e romântico, pra você<br/>Eu não falo eu canto, vou gravar um vídeo<br/>E mostrar pro mundo tanto<br/>O tanto que te quero e o tanto que eu te amo</p><p>Eu sou<br/>Simples e romântico, pra você<br/>Eu não falo eu canto, vou gravar um vídeo<br/>E mostrar pro mundo o tanto<br/>O tanto que te quero e o tanto que eu te amo</p><p>Te levo pro cinema, sei até contar poema<br/>Faço do seu jeitinho, te trato com carinho<br/>Cê vai ver, vou te surpreender</p><p>Se seu pai reclamar, eu faço média com meu sogro<br/>Eu grito que te quero posso até ficar bem rouco<br/>Por você, por você</p><p>Eu sou<br/>Simples e romântico, pra você<br/>Eu não falo eu canto, vou gravar um vídeo<br/>E mostrar pro mundo tanto<br/>O tanto que te quero e o tanto que eu te amo</p><p>Eu sou<br/>Simples e romântico, pra você<br/>Eu não falo eu canto, vou gravar um vídeo<br/>E mostrar pro mundo tanto<br/>O tanto que te quero e o tanto que eu te amo</p><p>Eu te amo, eu te amo<br/>Vou gravar um vídeo<br/>E mostrar pro mundo tanto<br/>O tanto que te quero e o tanto que eu te amo</p><p>Eu te amo, eu te amo<br/>Vou gravar um vídeo<br/>E mostrar pro mundo tanto<br/>O tanto que te quero e o tanto que eu te amo</p> ",Folk,"te levo pro cinema, sei até contar poema
faço do seu jeitinho, te trato com carinho
cê vai ver, vou te surpreender
 se seu pai reclamar, eu faço média com meu sogro
eu grito que te quero posso até ficar bem rouco
por você, por você
 eu sou
simples e romântico, pra você
eu não falo eu canto, vou gravar um vídeo
e mostrar pro mundo tanto
o tanto que te quero e o tanto que eu te amo
 eu sou
simples e romântico, pra você
eu não falo eu canto, vou gravar um vídeo
e mostrar pro mundo o tanto
o tanto que te quero e o tanto que eu te amo
 te levo pro cinema, sei até contar poema
faço do seu jeitinho, te trato com carinho
cê vai ver, vou te surpreender
 se seu pai reclamar, eu faço média com meu sogro
eu grito que te quero posso até ficar bem rouco
por você, por você
 eu sou
simples e romântico, pra você
eu não falo eu canto, vou gravar um vídeo
e mostrar pro mundo tanto
o tanto que te quero e o tanto que eu te amo
 eu sou
simples e romântico, pra você
eu não falo eu canto, vou gravar um vídeo
e mostrar pro mundo tanto
o tanto que te quero e o tanto que eu te amo
 eu te amo, eu te amo
vou gravar um vídeo
e mostrar pro mundo tanto
o tanto que te quero e o tanto que eu te amo
 eu te amo, eu te amo
vou gravar um vídeo
e mostrar pro mundo tanto
o tanto que te quero e o tanto que eu te amo",0.0,0.1935483870967742,0.5900000000000003,4.130158,1.109899275217395,279,2.857142857142857,0.0,0
simon-&-garfunkel,134 - 134 - mrs-robinson," <p>And here's to you, Mrs Robinson<br/>Jesus loves you more than you will know<br/>Wow, ow, ow<br/>God bless you please, Mrs Robinson<br/>Heaven holds a place for those who pray<br/>Hey, hey, hey<br/>Hey, hey, hey</p><p>We'd like to know a little bit about you for our files<br/>We'd like to help you learn to help yourself<br/>Look around you, all you see are sympathetic eyes<br/>Stroll around the grounds until you feel at home</p><p>And here's to you, Mrs Robinson<br/>Jesus loves you more than you will know<br/>Wow, ow, ow<br/>God bless you please, Mrs Robinson<br/>Heaven holds a place for those who pray<br/>Hey, hey, hey<br/>Hey, hey, hey</p><p>Hide it in a hiding place where no one ever goes<br/>Put it in your pantry with your cupcakes<br/>It's a little secret, just the Robinsons' affair<br/>Most of all, you've got to hide it from the kids</p><p>Coo, coo, ca-choo, Mrs Robinson<br/>Jesus loves you more than you will know<br/>Wow, ow, wow<br/>God bless you please, Mrs Robinson<br/>Heaven holds a place for those who pray<br/>Hey, hey, hey<br/>Hey, hey, hey</p><p>Sitting on a sofa on a Sunday afternoon<br/>Going to the candidates debate<br/>Laugh about it, shout about it<br/>When you've got to choose<br/>Every way you look at it, you lose</p><p>Where have you gone, Joe DiMaggio?<br/>A nation turns its lonely eyes to you<br/>Woo, ooh, ooh<br/>What's that you say, Mrs Robinson?<br/>Joltin' Joe has left and gone away<br/>Hey, hey, hey<br/>Hey, hey, hey</p> ",Folk,"and here's to you, mrs robinson
jesus loves you more than you will know
wow, ow, ow
god bless you please, mrs robinson
heaven holds a place for those who pray
hey, hey, hey
hey, hey, hey
 we'd like to know a little bit about you for our files
we'd like to help you learn to help yourself
look around you, all you see are sympathetic eyes
stroll around the grounds until you feel at home
 and here's to you, mrs robinson
jesus loves you more than you will know
wow, ow, ow
god bless you please, mrs robinson
heaven holds a place for those who pray
hey, hey, hey
hey, hey, hey
 hide it in a hiding place where no one ever goes
put it in your pantry with your cupcakes
it's a little secret, just the robinsons' affair
most of all, you've got to hide it from the kids
 coo, coo, ca-choo, mrs robinson
jesus loves you more than you will know
wow, ow, wow
god bless you please, mrs robinson
heaven holds a place for those who pray
hey, hey, hey
hey, hey, hey
 sitting on a sofa on a sunday afternoon
going to the candidates debate
laugh about it, shout about it
when you've got to choose
every way you look at it, you lose
 where have you gone, joe dimaggio?
a nation turns its lonely eyes to you
woo, ooh, ooh
what's that you say, mrs robinson?
joltin' joe has left and gone away
hey, hey, hey
hey, hey, hey",1.0,0.4627450980392157,0.9500000000000006,2.6858695,2.3580382298492553,255,1.5769230769230769,0.155,1
johnny-cash,135 - 135 - ghost-riders-in-the-sky," <p>An old cowboy went ridin' out one dark and windy day<br/>Upon a ridge he rested as he went along his way<br/>When all at once a mighty herd of red eyed cows he saw<br/>A-plowin' through the ragged skies, and up a cloudy draw<br/>Their brands were still on fire and their hooves were made of steel<br/>Their horns were black and shiny and their hot breath he could feel<br/>A bolt of fear went through him as they thundered through the sky<br/>For he saw the riders commin' hard, and he heard their mournful cry</p><p>Yippie-yi-ohhh, yippie-ya-yaaay<br/>Ghost riders in the sky</p><p>Their faces gaunt, their eyes were blurred, their shirts all soaked with sweat<br/>He's ridin' hard to catch that herd, but he ain't caught'em yet<br/>'Cause they've got to ride forever on that range up in the sky<br/>On horses snorting fire, as they ride on hear their cry</p><p>As the riders loped on by him, he heard one call his name<br/>If you want to save your soul from hell a-ridin' on our range<br/>Then cowboy change your ways today or with us you will ride<br/>Tryin' to catch the devil's herd, across these endless skies</p><p>Yippie-ya-ohhh (yippie-ya-ohhh), yippie-ya-yaaay (yippie-ya-yaaay)<br/>Ghost riders in the sky</p> ",Folk,"an old cowboy went ridin' out one dark and windy day
upon a ridge he rested as he went along his way
when all at once a mighty herd of red eyed cows he saw
a-plowin' through the ragged skies, and up a cloudy draw
their brands were still on fire and their hooves were made of steel
their horns were black and shiny and their hot breath he could feel
a bolt of fear went through him as they thundered through the sky
for he saw the riders commin' hard, and he heard their mournful cry
 yippie-yi-ohhh, yippie-ya-yaaay
ghost riders in the sky
 their faces gaunt, their eyes were blurred, their shirts all soaked with sweat
he's ridin' hard to catch that herd, but he ain't caught'em yet
'cause they've got to ride forever on that range up in the sky
on horses snorting fire, as they ride on hear their cry
 as the riders loped on by him, he heard one call his name
if you want to save your soul from hell a-ridin' on our range
then cowboy change your ways today or with us you will ride
tryin' to catch the devil's herd, across these endless skies
 yippie-ya-ohhh (yippie-ya-ohhh), yippie-ya-yaaay (yippie-ya-yaaay)
ghost riders in the sky",0.0,0.6238095238095238,0.9200000000000006,2.0836742,3.8291143735097752,210,1.0526315789473684,-0.030555555555555558,1
